AuthorId,PaperIds
1088751,1456331 1290983 2216800 1764838 397207 1660630 519869 486277 935431 1572384 915919 1022651 1381492 1832606 2186362 1300248 1249339 1285183 1669795 411966 1272348 1489893 91258 671218 1919398 2231294 406468 1388424 1337166 2203835 295216 1695044 719285 383248 859410 905518 708174 1021025 1532845 1739448 318306 1339382 492307 1284099 2165006 59310 1919860 406149 40352 90424 1257677 538795 457862 1303910 160330 1391834 65679 94944 1782882 2056084 1828832 868032 774911 1527653 1009159 1707572 357057 487929 1684575 746799 239459 1017340 481416 934103 522381 522148 135040 133387 572868
1883383,2247240 2128123 1864090 1769496 1615584 1804799 2027046 1274033 164256 1882819 1084649 1195443 1347173 1778937 1761342 1469150 158223 2022009 720040 2156956 2002644 1567444 1531806
1170684,1418894 1288030 607461 1152810 1077363 1165545 1251518 1129700 818237 83191 2237181 1572752 4934 649428 446119 1557181 1284679 683941 102163
1703185,940006 607063 1194863 1761897 247266 1905606 1970473 463282 98560 1460039 520529 404419
2227474,1317446 978611 1764841 1303835 2065448 1278838 480611 32605 1349604 977807 1027418 579255 1018866 2079651 1394880 313210 247438 812877 13339 983487 253314 1847847
408864,1816450 1573477 2129787 1362740 844559 315628 1552701 385377 1943213 1976456 1775011 1430337 170123 2214820 1291450 1109393 2251713 1617945 728263 2004859 383969 849157 530033 286218 266975 599733 1897329 531637 869695 1618609 123732 904975 1316787 579960 1454728 1995315 1569336 1930970 586630 2198270 1281366 1869089 2115216 973090 420532 295775 1541431 217085 722946 620666 2073752 1580055 1295335 1255306 952297 555724 1810364 1902090 2241495 903812 755702 8606 534105 318512 1606221 333958 485073 1441549 1047331 515845 1462145 2203904 1914984 2057456 789709 1227839 1325142 854825 2128424 317237 1554437 1522549 2203371 44462 1858726 35352 1327533 926206 855701 896259 307684 1510169 1676001 548433 1868830 177193 480136 1475301 1577100 442502 1180855 491815
318753,1479637 987415 480416
1940778,1729530 1699420 1414189 538601 469678 1117816 131927 2213218 1084165 846983 1524512 968173 560590 548503 1206531 1076624 383944 91967 1588282 1766436 1177768 1063907 259341 1836169 1555937 1024274 513469 904571 1782204 1692575 235348 599140 2228115 398529 803164 1629497 21150 47568 1811581 1934269 1442249 1247720 24312 1913141 2122809 1318928 2130746
1277227,2035874 1755840 1494715
2104620,1028958 843385 595966 273131 47990 764580 694746 1905846 1237930 349231 1181085 1374767 605919 666092 1134224 253321 1186536 442579 1753098 1978551 64751 1508267 944617 1046577 164790 1690892 1350781 444643 270820 1437674 439434 1930501 1530069 1399289 1304545 883956 1818358 1002542 1392295 1705734 272481 1201404 1142762 17968 204650 1641214 313888 2071930 1525268 148236 2145528 1055439 2244949 1834563 1317914 925520 1887093 1504321 657764 1545289 902120 216876 1871755 208472 269466 454435 1899804 815707 762368 1050348 202939 1250802 1134176 1873148 135280 848082 546580 1736473 265114 474681 1563039 1579431 1946284 1303662 1772241 1109207
1940782,1893411 259449 740797 1577407 1723493 1017461 2129645 2158082 1764562 127972 1666269 1859454 109952 2197790 2046574 1477418 1446934 1132375 849685 855396 1963682 2011519 1877902 1874427 1874905 409141 1155421 1264342 678629 2053859 1837927 1768189 484018 76210 1098639 1540651 1583763 607751 1897574 841258 889482 1796685 59587 1850926 1564101 1269870 365269 2016853 1813966 537005 2050338 1842917 21724 189388
613685,1940432 1722619 2198858 2054788 2054788 906942 1862713 1731934 1100550 1100550 1419226 111810 1987883 2106052 1465070 1465070 1718200 1718200 1572980 1572980 1009619 1009619 333175 333175 221275 531993 531993 122387 122387 1893535 1893535 1478318 1478318 2031457 1290578 1937147 199684 131439 2210757 822385 535910 1496989
843064,1954854 1894044 98134 389999 2166212 559611 343562 1776433 691460 432226 284442 1999398 646753 83553 1247292 136037 1368039 543933 1633084 1517982 2034623 1478717 2085275 1697168 1088720 1873320 337322 867370 923493 811854 1548540 22875 1371393 982783 895987 1794451 351136 1917037 543771 1906649 962466 54155 1407402 1816848 1688679 1546162 708679 166003 79423 839116 1548718 357366 1926948 443876 1054470 199357 417570 2240707 930926 330158 1801368 447296 271750 390720 2067752 1989853 1109099 1791637 47923 2229268 1186421 1676295 1255108 804 2037670 696759 454072 668871 268737 1596110 674450 2008195 1026953 628847 45699 435702 369162 1073325 975116 1718183 273195 1226637 269985 1412503 1862834 1606045 1877283 1740064 1556842 920216 263993 346206 75153 571013 478760 2196673 1956255 648149 536862 1261377 814743 154168 312397 682033 1757961 1618251 2109202 2131050 38201 311260 370132 981426 1993999 1386111 1283694 745434 721032 547523 1271602 534849 515256 341009 111401 13633 2218541 1171975 778016 426493 18698 1857702 757082 2212466 1906766 252307 1171979 97804 71927 2158704 574542 613464 488382 405485 364120 39333 1884243 1855067 189563
1310012,2037224 810794 330796 131151 2044353 1666439 1259226 843312 1679861 100969 1814637 870360 2075497 1726009 569016 5100 708889 2115374 821922 346478 1193624 1716674 168351 1865670 738432 1270031 20800 1199269 1893134 911796 1967788 334155 1124277 516767 880941 1708260 175711 366604 126367 824527 2151466 1319039 1355374 61980 856945 2137197 14228 857251 2010689 1192391 119499 478681 2163019 702995 1386219 1119975 1572829 1810497 1145455 2033869 531565 1917582 2154341 1691334 959697 35876 522427 242779 597773 1107933 1304413 359953 1809496 778335 273051 1467311 1069016 255610 149678 1230557 1002016 500417 54590 242626 858534 1674217 736004 201684 4400 2173349 1923199 2164302 2099297 1778043 644983 910094 959094 1699314 612905 916378 467832 402852 1992345 969771 1395520 1884655 325645 991331 1408812 1651839 1240341 2013424 1820399 1800047 2023621 16021 945312 145907 423254 1028543 215314 543779 104439 578194 1580857 1692433 639842 452064 1347808 288782 1849033 43390 1840311 1588735 12906 499844 1162901 1755032 2203377 1085510 737474 859655 1672915 1091011 956453 1939468 1094457 1093311 888829 537801 1601688 493858 2075005 1167424 1680756 1293332 1021042 869795 813563 785005
482624,956000 1711951 1753992 222731
81218,637258 2172846 1042879 977803 1192271 217855 210140 2160184 320276 157190 17082 243554 1793149 376708 1179560 1499929 357394 2023318 1729541 996532 418975 558443 1167330 1499307 1049818 1613170 1306486 1668494 1704540 425633 1281723 886912 41810 1250517 833021 1289243 2250175 592457 128055 1640611 242280 1027533 208168 1472794 335623 649796 1591132 1505648 824722 1865941 1589473 1744581 52219 1950183 834717 485151 1773850 324255 2123008 2056193 230118 1263337 502522 936172 1304593 807864 988906 1093923 257346 314977 1960235 1609632 780640 435695 340515 780397 1475219 787167 1066445 466395 1953202 1987218 2010999 1515706 980078 944014 1427371 153509 1969266 2128596 1192002 539242 888208 287420 1030281 1563048 364692 218745 1877041 1522761 1557867 1090219 1592225 1534192 896900 914843 18269 259660 642460 314575 181437 1340647 1115400 1150383 983455 1533027 1509773 677887 1459996 232644 1224344 1949467 839622 1568257 2215294 2101282 1529721 97038 1137384 787527 298407 38563 2232515 864190 2094847 594963 1122016 111551 17932 1365511 2120887 1256127 2184861 685267 566974 2009926 401171 1717889 880981 94429 674985 2024150 2045644 454132 2026761 1635887 446003 167099 237086 1247623 1940217 1706626 1544228 2168500 2083450 369168 1401865 917654 1593180 947725 1790355 1616921 1279711 1925574 2239440 95529 88721 2229445 659089 530096 1550254 1182802 588651 621535 52905 1098325 2258182 691034 350102 353716 242855 2145297 1846792 1250789 1614048 222304 1454974 1148545 348544 1516193 832886 676679 1295973 1815580 397747 1690379 1677403 258994 215343 941427 70407 2029533 1911856 642339 296749 292121 10978 1742238 150561 1903914 1509051 747483 870648 1089949 1309553 45630 1900712 1512055 411001 1200492 1197981 703952 185328 678111 59184 530771 1439150 1498957 1049853 2179576 356440 1224336 1346680 482870 881304 1712722 638423 1929878 162949 264827 648003 1242222 653869 2010381 2255216 805906 634831 87990 1492107 1756460 1463244 1379366 560046 521015 2052042 1205332 443842 1450114 800990 1848071 1603776 1564457 597183 455886 313744 121993 1190918 1969644 2195335 1923630 1916932 1566217 2209725 2183875 2183322 2105406 2045144 2038725 1991251 1989542 1917839 1778357 1735835 1699566 1694337 1635686 1632729 1615828 1599031 1548832 1522755 1520742 1467573 1444648 1431769 1424386 1422829 1369137 1343126 1324242 1306490 1204367 1126344 1057432 1026523 944705 751917 739268 687423 581075 482493 422998 392778 376314 309901 206048 191213 184442 137973 30403
548164,842778 148803 2081402 462423 1457953 397249 1755778 312237 492901 2161655 943332 1757982 1320796 1675219 180428 32140 2038416 164849 725297 418169 443861 1843931 915463 285847 2183909 530923 1992367 2137241 419445 374007 1670290 2126633 1666823 2097894 1948312 1380718 696248 13779 104659 966192 359972 1481647 2039047 2159706 1277273 258688 1733665 1593317 1497206 1913010 1900367 1838688 180265 1223869 826029 1172017 1980134 2216133 51324 1881959 46429 1244031 977874 1321110 649835 8768 506027 1575254 2006889 1048123 31888 887989 574931 1811772 1792185
138573,2168796 1221824 1182537 18464 1274898 807878 2171289 1678804 1927863 1770098 1298648 924157 2142523 1246946 2253311 633788 336815 172318 50186 1488513 1391152 407417 1890147 1078071 822998 1124922 73320 568382 1152064 86682 889615 2019878 2076682 215312 1547057 1838071 283894 543377 1796632 634797 241293 171758 1962119 1086062 148565 755209 1893051 1224008 1433389 486519 368431 1649850 1576636 861691 2166211 1999792 1365759 1202927 1771393 855551 678100 547135 1622852 64354 1385051 1617956 962563 1092685 846407 389437 394812 1209398 394488 85031 1661993 1460476 681756 1940056 1215794 1854046 1372751 815135
2104661,2250186 2244206 1947736 945567 540265 522987 407709 1130281 992845 1632380 1029278 730999 39457 1608953 648603 465285 2079889 1818337 1788986 1186080
867671,1205077 1205077
1056096,2012286 1961669 1899953 1809892 1614507 1591309 1516687 1499830 1485500 1387631 1284922 1135395 1130303 1090234 695459 681087 638828 560607 482464 473990 323822 172455 45635 8818 2142303 647524 941698 277503 351243 2059302 1835950 1291140 1594687 815988 64132 887673 2188648 409447 778375 2145916 377020 1304129 1956992 1047013 1296280 1366055 1740769 1704954 353743 1905507 531935 1352669 188502 1991079 1176513 984897 638503 2051748 1519959 2128873 1282998 1188109 1907982 963268 274361 567254 2121016 1280414 973021 1532678 1556298 516134 25911 1395238 2300 60836 2008102 554324 2234025 1416796 760407 396067 212706 1667624 660137 2073271 1725193 1983087 1836676 1624995 281677 20943 692181 1665535 1758814 2211417 1143179 323466 1277359 201031 597869 299952 1400249 1550132
1670498,1179262 975641 492090 337475 738318 1971671 1369008 981154 1175455 827893 1272285 646980 2040545 1830611 61880 1412948 1565372 1964716 1173570 1358080 330655 442366 1447874 1055187 1916868 349554 1271946 1751088 1461651 701833 1048702 1508398 2105007 1326415 524944 1124482 1678343 969014 1747687 870330 513266 148845 2187546 1983444 660792 1917885 402243 2222300 100465 1705684 992389 1662282 1384050 1110336 1910312 1279810 190337 743754 36931 108271 2193373 1155633
1981801,928158 2017154 2150692 108920 108920 1398378
376176,431488 601594 1853215 390058 1285898 1149573 1736526 745145 1115404 1123410 1123410
1645940,2041521 212937 1375352 2178485 909494 1581234
2104694,1300369 550312 1680745 84097 930661 690953 149743 343779 2089092 887445 1550638 308118 1285627 2196211 680821 2222890 601317 2111941 572698 2104480 440388 2211620 849783 131262 174605 938060 1417283 2111998 1199982 87465 1831697 1179183 2195052 494811 690135 2244280 2247723 1775611 1110961 2019912 705824 662565 1301717 2181102 53140 781844
2170234,309028 1239848 1532537 1536668 1147003 232634 1441781 1218813 2140163 250849 1341088
417147,2058405 195791 106763 1879215 688388 1641547 1349720 2037256 1974963 1548677 250663
548237,1642777 1456241 1221005 1016192 657862 1583660 2120169 2217250 2141097 729071 1891838 1425419 2029289 900203 615963
2186639,984891 1793706 1117374 2195496 1801961 1800296 1517692 1101501 1788525 1724889 2201927 1313474 178283
720275,1734912 1565694 190012 611341 591756 935887 1959998 1079728 86846 817697 412082 906079 124398 1353622 1831350 193209 1056232 1256406 1486851 280898 602160 1870079 1859299 1182986 1027802 122023 283798 1765433 408565 518056 1430120 2219863 213618 1611082 890764 1637632 1563184 1683457 533336 2242439 1792562 2157818 317778 1583621 1660742 1000212 917332 2197967 937581 866871 763290 42870 52962 1608780 102879 1893911 982004 844364 1300029 2103472 577753 1002214 494259 1122597 1619206 1288314 1331201 1616873 307646 1361853 935060 1260338 27833 531109 1023954 599155 388151 418874 1215621 1075990 788931 321793 2092458 1592332 371370 65271 1099383 54676 1671063 1659225 781485 501016 390189 679234 2197889 770274 124765 1601371 1597416 2072603 1010405 168052 364975 566486 279341 269382 2169023 1032999 128883 1981200 1499084 245463 1235821 422241 182971 522741 2020410 1910541 1936425 764632 1507021 1155714 1694243 487317 1963291 717314 1530144 1062021 2132290 1803202 1229058 439923 489378 1806645 1416264 2142468 1833298 699738 116135 2121344 1751768 2249963 201071 1379244 1156794 673657 1054244 125119 378027 1388386 1605495 1092614 1701183 942082 1620407 1324978 1209775 1947932 1170261 1831910 508859 1250759 1016170 901970 476379 1267504 390027 299518 672995 1902679 1461530 1561616 1046787 1913187 1095006 487517 512305 1427569 853171 1527497 916952 993871 1389834 1944903 1126808 590701 852280 188015 1637556 1640152 1712466 1241957 1034497 898956 1480463 1281754 13802 815233 2154452 201947 68497 2208318 279425 1591062 825386 744744 1572749 1877629 108415 9715 513439 1160748 1203642 1566847 2071851 708120 1116151 704612 432175 1022838 1773204 1837404 226241 1754474 1172304 1589417 877281 2250697 593141 401387 1842236 1748969 1611546 959732 1464353 745235 1720639 1191111 278169 1173968 1419579 415410 1523990 487879 1095995 2068262 21561 122778 136043 72944 1877798 196767 1800476 2254784 2106884 1822159 1771550 1675814 1261515 1064713 1021797 460352 274521 74507 1781 236160 1057137 1464113 240960 1673202 585952 2220536 1754770 889653 627886 1794936 1873664 126691 1788831 320522 1807338 978404 917709 1391992 676 325944 2120056 1232787 966094 610989 2171652 1430135 1886844 1088909 2199172 413433 221191 1432295 1242843 1028906 636623 2233058 34821 1611049 1039815 652232 1511379 488468 1711620 1281849 2044700 898145 484300 1464303 1850729 81488 158008 683230 471158 1377489 2111697 2078740 316745 134760 137126 2030550 603237 162084 1968979 1954128 1892352 1887393 1754594 1013572 1009325 865852 837186 521799 146104 49073 1867404 1676605 59961 2000249 2082799 1081665 229709 2109742 1577886 173424 2046335 398926 1839406 289535 1926795 317189 1404165 574224 479843 831602 2092036 1825922 1444964 1240369 1101593 982310 807247 381989 271364 1113450 787694 441960 2060367 792760 271013 1567845 228863 2140975 1243512 673779 130600 2216469 2201145 2147938 2041809 2036293 1985628 1970507 1958482 1701741 1664371 1452382 1441688 1439897 1426839 1067496 1032782 1029321 1021884 978449 963738 901195 847598 680974 658482 584416 517869 448752 372528 368689 261483 232155 99307 80691 69654 34373 3744
1285528,101416 894774 682413 2224897 1053169 2034038 2134527 885121 2121846 1465457 2110603 353894 264338 2088549 809347 1100209 1685638 652938 2027256 612604 335960 1452348 284603 1984623 216167 1523330 1600010 1464008 1872827 1052985 894133 1072942 1633757 76159 1999395 1987248 71560 773179 1112467 78439 982983 1431672 587790 353494 2016679 1033985 2137883 2062817 686726 411909 797784 1699440 782686
1097114,2090131 2069117 1968421 1281324 1265687 545501 1789675 1652584 491576 2251365 391805 711559 3615
2112924,2158300 2045743 1891149 1871366 1803382 1714928 1674899 1613980 1566983 1526710 1446992 1406388 1390741 1201016 1184702 976880 970063 963066 724460 708342 554226 494227 445049 246437 217268 200444 39370 33083 14196 12276 1089844 1072285 496255 92923 1649380 1121982 643287 429481 297740 1315707 1551878 702967 302323 91148 2129475 907053 644231 432022 145773 258243 1279387 901167 604283 2097821 1996452 1664757 802926 313086 175456 92771 2235530 2232953 1586367 1053274 399025 2089460 727144 2027827 1258565 1073624 759407 1876767 809136 389943 131353 252617 1792934 964360 1640373 1007291 172899 2023518 968892 1808160 663838 713201 1593807 853773 796274 643932 1705388 632308 2160212 261424 1740732 1283031 1445966 362512 1953644 951328 90628 1775288 2115407 1249942 656165 1005083 511304 308303 207992 52618 1093019 1063948 647164 1909514 2090702 46842 1576930 791142 891490 1443817 229812 827568 648484 2015177 2054380 1498290 574592 214751 1588678 1491360 1719494 1006951 243075 1577696 1356811 2192547 1656714 2063869 1072729 1791667 1222503 1167923 741925 501574 58488 1784829 430391 1018029 1718361 848809 42205 851652 1445973 862992 2170678 1947808 2151399 1145171 934458 1368964 521426 352463 1675863 1182203 329983 257034 89245 2229143 793249 2247053 918074 1607526 1524028 302725 1658342 1722656 2012691 1789422 1253160 858262 768217 481344 438930 1189888 1260566 113846 1440999 696567 66275 57001 1891114 788232 518392 1533869 672932 607374 1344906 959189 2038822 2250858 1219780 598860 2134390 807091 724668 1581171 1103793 2029401 151168 2240421 477022 1636523 1182307 1081753 2179732 1782120 808807 1575434 1185460 992708 765452 1260630 1411347 145990 319540 1064699 288699 1409868 2007974 1294659 1222852 2230823 412344 172800 1108809 773350 1023959 1057483 1243177 2005171 1407407 1491837 160504 289872 1925240 360617 1178472 484435 157468 1915789 1782119 464322 1441642 1482166 746964 951355 2019051 879703 1306182 1239854 777452 2244442 227186 196722 2022154 757850 1215112 907236 318366 854243 2013425 1320534 1280440 873668 566557 1622487 632521 921532 640112 1134318 814181 640327 339932 1076172 1481651 1018418 259455 550728 1075529 604554 834955 2107902 111465 1585599 376707 1155748 489629 1124973 1579920 317905 628411 630726 2202596 2040159 735301 403555 101713
1568666,770181 486592 1076347 1817095 2067439 1403690 724031 1595577 127442 830372 1867811 1719263 966808 280953 1631590 667123 1952812 15365 2108059 1618012 2097678 1591851 481258 356561 127767 888685 883705 41454 1407014 692282 741406 436610 1270094 628717 1429087
1695134,1843044 1865420 1968214 31090 1911760 326735 249373 1392424 1861752 1430169 184354 1443440 89220 1529509 416189 2131802 112548 1970616
2178466,353515 738760 1046016 1486144 69539 349202 14240 1155046 815973 1550480
2235812,2033453 642477 1017584 442987 338883 504052 2008411 94549 1379169 2177333 674307 1604109 1617036
2236318,159699 1856245 1607256 243437 2000647 643958 241397 1558964 419634 1972429 1697368 364229 1307152 1914826 1695106 2071165 679313 1783605 1121111 1107299 1971438 347825 1587183 2100939 1775887 2072244 168915 1401027 885199 1693519 191592 294921 107462 952810 58862 903491 1714530 1679436 1143005 132444 1993805 895201 1077478 2143733
1416633,209376 185800 1950958 84331
1965498,1196403 1629508 1835235 348614 2074835 2217021 639137 631313 1636071 627658 616433 402079 720466 1571807 2024249 39170 1186461 594303 1760385 2169850
2172149,2236832 2191058 2168077 2051637 1976261 1697021 1630874 1380319 1189295 1080574 932692 806321 763038 618464 547286 532717 170402 160711 159390 1863564 1386177 696463 226687 2111692 1361194 657320 343980 338532 970741 310817 1823092 1165943 1832334 918507 301962 974720 437964 15763 35363 1436317 509270 2218553 878260 2200256 536336 336028 1023671 2213323 1209995 248450 84365 2159619 1950530 2225313 180441 830538 2002153 1808971 1766304 1342431 1323165 86495 16321 96835 1634509 1308572 1284759 926216
1392065,2038022 1487759 286537 295972 1034459 749756 508336 278021 1902474 1710659 1912912 1350902 210670 164819 1102110 1819630 1247207 157437 355641 1634549 1391518
1396641,940459 1878898 1157844 1280917 2184185 1616051 1147103 448050
1113547,2002834 1580972 1557992 202015 202015 1812042 474325 454816 413894 171005 800262 1976019 1773851 85396 1398793 1398793 804219 706966 340694 1135147 2200897 2183118 1231185 1801261 2063346 1533107 1241859 115794 1589783 1456755 758406 2104017 2104017 1276718 1220152 1220152 1342693 2119814 215366 799900 1385090 87587 1266846 1895193 845987 437433 293691 1405615 1405615 2243145 479894 795350 1678280 1265071 1078282 330820 2185714 205915 733271 1244549 4023 818857 2052563 1974552 1636835 1457790 666402 1263281 1263281 1263281 358820 358820 358820 1647279 522822 589483 1246493 104677 2251803 1168717 1805608 1902130 523009 523009 523009 1364789 1364789 521490 643457 2195291 1364088 825163 213237 2162271 1405320 923962 858879 94901 38340 1718411 682560 1140010 1634392 1072284 354972 1967008 1205758 1965628 1747385 1713576 1848029 1413929 2139355 1809475 891384 1445033 1936589 675781 845912 716629 1027001 517741 1939250 1504849 603826 1265726 64906 2183839 2035558 151809 26711 539563 2188292 801587 760737 696613
1236428,350193 73757 944227 1724087 1276486
114127,2051769 1923693 57571 1088747 2083136 1916458 1459798 560490 437408 1094842 784219 889575 313699 1307649 2230760 1840915 442539 2176087 650577 1780090 812938 438833 542010 1669096 94415 1962830 2014576 2215286 77813 1121008 383264 853257 1001097 118229 670231 623807 2160367 1933018 1168618 418237 464364 1425175 483272 375096 1209407 852328 2222538 1507074 525046 2112719 1268472
490967,1506937 432238 1081278 1960394 1534479 1826849 1485391 1216298 275042
548312,1662561 1862096 367916 1927006 1516163 2137227 2064562 465754 59108 1972589 319917 1318297 963207 1938075 1041250 926711 955007 1430097 68516 1796090 1309885 1059536 997539 51664 749094
1678812,2171814 1706639 1428410 1067869 998849 836244 660022 56759 1549713 605585 1010903 132842 611838 1049239 334635 690412 2020904 871693 1801956 782831 1118428 405015 890666 1956413 1950226 1868611 1338374 1283626 459281 1631065 874502 972857 2222211 1316721 2160448 465538 129271 1231723 1896016 106445 64686 629181 1712815 1366612 1115676 837426 875831 1400357 1103448 1815266 936966 1077621 169616 1494785 1578802 1295034 2048585 2096882 1348712 1759616 1515588 595228 1985898 2095661 131945 927137 213460 1890260 1456260 369632 2000712 236150 617953 657188 201221 1813125 1974898 124411 830323 574792 1307291 277622 154503 328412 137686 1432405 959468 1081569 1734220 349558 1173287 636325 1208591 1280728 1341205 989008 808799 770606 602387 37378 78266 618222 1060103 541545 1906496 478723 868698 2257076 1282628 447647 3371 1465553 1179140 546694 1673354 195970 2028013 2154173 38419 616949 1852145 1411856 1360691 1896411 355635 1857634 1062051 250211 185669 864651 1667616 1389770 1021439 910869 1197750 1248826 339471 419616 595659 1585393 1780137 1517373 693489 589148 754745 1924330 2188590 970252 1614826 13098 1026743 2105264 2173961 341045 1450600 156129 66089 651283 1256560
1433065,1751775 476691 566086 119913 862213 2234986 688932 589388 54452 201789 2065719 505316 1150275 196846 2011938 440848 811866 1450686 141428 1209281 821431 562481 1054898 1324886 513751 179222 1811991 1439995 1465524 1858752 1994102 1006531 1130482 1987949 249705 1585252 2108507 480839 863715 1937810 592796 1172529
1187315,964636 1412153 1719339 1104702 932865 1133655 737136 535512 1867572 1375629 1209607 444591 871822 537920 202438 854049 854049 1330348 234609 130058 1271539 1282994 154160 2210378 316087 316087 287380 607758 88138 596992 1390630 1390630 1610780 1610780 725499 1969398 1969398 1784023 1784023 1066277 1066277 418270 678555
81405,2128211 2128211 5861 5861 385814 2135831
1678847,1434270 1005546 450614 637602 895996 992439 747598 2209233 1276793 494423 1865006 1418325 1358519 259442 1714442 1323982 338765 1276932 857274 326531 578461 2127065 1608121 621964 1259936 281175 467127 274084 1159963 1087451 357922 1603214 1533204 654680 1594833 407148 1788637 2135308 1339975 598035 1888255 1767679
1092183,2187742 1915548 1838598 1460403 1404183 1349647 1316726 1198158 1183568 1159318 1100248 669083 612019 268182 1428957 1253380 553653 403350 3815 1135810 1089659 883597 1029621 1762033 513271 931486 403169 1588814 1544154 973902 1805311 168544 1470229 442585 1150028 1159732 838830 355263 1268999 1163419 1006330 1555850 1993544 479754 724245 135906 1187867 839667 518263 1959581 130389 220307 1120938 482391 161014 513116 1101657 1963463 1663186 745135 879179 332921 1022569 683130 1214982 889544 673141 437135 433132 1565099 463905 2114983 1229312 2249279 1025735 1656969 2132540 2057792 1484209 1401123 300422 280063 780860 1099013 1809600 1552957 2218774 709962 1679909 1976131 370403 1995590 690227 240860 487942 1944512 919208 1214113 284991 1019443 2168099 2003897 1876779 1791610 362725 690690 524279 70789 941258 1284863 1997093 376927 1309648 1246119 860184 770054 1850072 1447468 1114387 1541345 1497832 1864469 1671613 1709207
1859092,1130867 158733 1224961 878341 2124837 1687315 1609172 1224931 57818 2213961 1153932 860150 1064000 1777572 281711 1003823 694988 579771 240822 222652 1326235 2199059 1267114 1270561 2050441 2235689 297218 1059109 391832
744992,395570 2246951 1709944 949155 1378121 614579 760403 457009 1412969 789383 1386497 529553 394082 124856 1097395 1505341 624957 300465 2226993
417315,1439665 500903 372170 192827 70510 15304 889782 1599091 58055 1018917 2147414 1797987 1636201 1376786 997487 1637308 1431569 128535 1465476 1333962 2044594 1161670 1677709 771424 1753372 40208 858127 471635 1746357 1410647 466842 1862080 1848432 688408 495673 34932 1859466 1467717 1797827 1608469 653487 486063 2170517 1254903 515533 1106655 2194934 2074995 569830 1933711 309962 1567847 1803743 78600 812616 1935919 527158 371980
630308,1650311 1720734 961136 1977419 185482 1595644 1418123 1192870 1351866 1903868 1077566 306331 1947666 1352397 800437 1761241 1961280 623109 1075937 1215463 950407 274751
1908265,1906336 1157997 663195 555707 603894 1799408 1542426 2228017 1682582 307719 1845470 645362 35244 901242 1141734 1954964 860805 738979 958512 1118022 1541420 1934970 1624546 790390 2133177 2104055 1775315 1723586 2179839 1555157 2076913 2079226 420973 2227340 1719268 1870853 610384 1684832 1758056 1496934 93995 1229805 759122 2013790 2056937 529708 379560 2038495 1443450 2088765 1628967 1216191 166405 1118614 415824 1107412 1816113 774490 706726 2253704 2161771 2220429 194936 449533 1076448 298910 698337 1750734 1527221
335403,169459 21790 2183343 1805819 1593652 624317 1626680 1152954 1304641 1255773 1417245 1715302 1884144 763313 1453872 1373685 1323731 219447 489217 96418 665187 628649 2103510 1803047 444977
1612381,2142597 1096851 2190368 1578616 1013328 2029069 2019238 1868638 1671675 1648868 1509977 1455112 1451344 1387239 1311520 1073508 900919 672592 487475 405348 373730 292202 245186 21637 1377519 2206297 1958346 1522800 1487310 1204778 300629 262613 559451 539298 463746 2082558 2017731 1412325 1027679 941840 766741 765016 659386 401954 269401 207734 194123 106340 102052 6546 1942414 1663265 1202958 409785 284415 182244 172517 1160175 1994624 1528737 825482 439229 266744 1893769 588956 755292
1646128,1739271 1609793 1218200 660767 267601 1872633 2135806 1531414 1455723 1369611
269876,1021629 1021629 160518 160518 1606439 1606439 156855 156855 1865148 1865148 2049311 2049311 865264 865264 672751 672751 2166396 2166396 1928671 1928671 766165 766165 1964389 1964389 2066523 2066523 1514423 1514423 430247 430247 1503881 1503881 1405729 1405729 1768272 1768272 1110488 1110488 1094549 191287 124180 124180 335818 335818 1329195 1329195 723419 723419 1598328 1598328 1827576 1827576 1047156 1047156 582027 582027 1112844 77843 77843 1751093 1751093 1782544 1782544 1132393 1132393
1359416,254691 1045708 191714 1047479 96575 1700275
2186809,624062 148219 1306408 1075981 203502 2113791 408343 1601270 1601270 490012 187623 306418 1484524
1539657,899331 31369 1470582 716036 1434173 1230282 1112107 1842989 1291906 1097308 675681 1194857 329449 426502
2211402,1430000 1483450 617906 1161 741218
218381,1252118 2162282 737483 1178737 377917 1801360 111474 744933 1216476 1296331 1757469 2013338 1872731 771177 562836 2049104 2012521 2067784 2150344 1249924 1464624 211184 1111999 910941 2021674 1791944 718224 1055550 1785235 324443 1372173 57302 2065947 923653 619907 1189660 74144 1914168 1699676 2193493 87060 1140138 1054531 868178 845814 2134578 1715599 2205172 957674 476835 1152962 1700781 915342 269870 933649 1817626 36838 561932 1371034 1373605 1219630 2232678 12978 681137 1472732 660815 542208 1498907 1000606 1708033 305530 473622 1797906 1697625 2070319 227841 449097 636142 550642 40810 1597081 1967687 1118998 1764401 1256400 755583 420159 380454 1146838 2162408 2191210 256180 909056
1244756,1209374 771511 1600918 1880375 1802538 390489 1656830 2227077 99176 2181953 347150 1231858 1194757 318889 1880911 696091 1805899
